start-x,start-y,end-x,end-y,start-time,end-time,car-id,car-type,average-speed
140,184,183,87,2015-12-16 03:09:56,2015-12-16 03:31:10,20150916030956-470,1,31.874411302982733
69,98,62,13,2015-12-16 06:50:13,2015-12-16 07:01:22,20153216063226-438,2,40.681614349775785
69,98,62,13,2015-12-16 11:23:41,2015-12-16 11:38:07,20155116075159-137,2,31.427251732101617
138,181,128,175,2015-12-16 10:57:30,2015-12-16 10:58:55,20150916090953-964,2P,40.65882352941176
138,181,128,175,2015-12-16 17:32:12,2015-12-16 17:34:01,20155116095154-87,2P,31.706422018348622
104,32,183,87,2015-12-16 12:43:42,2015-12-16 13:01:36,20151716121722-464,1,39.01675977653631
138,181,128,175,2015-12-16 22:43:35,2015-12-16 22:45:10,20155916015920-447,2P,36.37894736842105
138,181,128,175,2015-12-16 16:58:32,2015-12-16 17:00:14,20154916034937-118,2P,33.88235294117647
115,167,62,13,2015-12-17 00:17:11,2015-12-17 00:37:57,20151717121711-600,1,37.61797752808989
62,13,115,167,2015-12-17 04:36:52,2015-12-17 04:56:54,20153617043652-935,2,38.99500831946755
138,181,128,175,2015-12-17 08:35:03,2015-12-17 08:36:49,20152017062040-345,2P,32.60377358490566
138,181,128,175,2015-12-17 11:38:48,2015-12-17 11:40:19,20152617092646-509,2P,37.97802197802198
138,181,128,175,2015-12-17 12:31:41,2015-12-17 12:33:05,20154417094415-108,2P,41.14285714285714
69,98,62,13,2015-12-18 15:33:27,2015-12-18 15:45:10,20153917053945-907,1,38.714082503556185
64,25,62,13,2015-12-17 19:59:14,2015-12-17 20:00:42,20153217073200-777,6,34.36363636363636
124,111,140,184,2015-12-18 02:34:20,2015-12-18 02:43:20,20155718015733-878,6,38.8
69,98,62,13,2015-12-18 08:27:31,2015-12-18 08:41:46,20150418080448-539,6,31.83157894736842
104,32,183,87,2015-12-21 10:56:45,2015-12-21 11:18:19,20152218122219-545,2,32.38330757341576
115,167,62,13,2015-12-18 12:27:50,2015-12-18 12:47:20,20152718122750-655,2,40.06153846153846
183,87,140,184,2015-12-18 13:04:36,2015-12-18 13:23:53,20150418010436-994,4,35.09766637856525
138,181,128,175,2015-12-19 00:07:16,2015-12-19 00:08:57,20152918032926-186,2P,34.21782178217822
138,181,128,175,2015-12-18 19:37:39,2015-12-18 19:39:16,20152218042251-536,2P,35.628865979381445
64,25,115,167,2015-12-19 06:42:04,2015-12-19 07:04:14,20151119061106-100,1,33.29323308270676
124,111,140,184,2015-12-19 11:55:42,2015-12-19 12:07:13,20150119070136-139,3,30.321273516642545
138,181,128,175,2015-12-19 12:35:01,2015-12-19 12:36:32,20152819092823-511,2P,37.97802197802198
64,25,62,13,2015-12-19 11:02:33,2015-12-19 11:04:05,20153319103357-362,5,32.869565217391305
124,111,140,184,2015-12-19 12:19:07,2015-12-19 12:30:38,20153219113208-837,4,30.321273516642545
140,184,183,87,2015-12-19 13:36:45,2015-12-19 13:57:58,20153619013645-677,3,31.899450117831893
64,25,62,13,2015-12-20 01:11:09,2015-12-20 01:12:55,20153820123814-722,3,28.528301886792452
138,181,128,175,2015-12-20 08:00:41,2015-12-20 08:02:06,20151020061044-163,2P,40.65882352941176
65,144,115,167,2015-12-20 10:14:40,2015-12-20 10:30:40,20154720084719-277,2,32.175000000000004
138,181,128,175,2015-12-20 11:54:59,2015-12-20 11:56:23,20151320101317-830,2P,41.14285714285714
138,181,128,175,2015-12-20 13:17:53,2015-12-20 13:19:26,20155120115120-467,2P,37.16129032258064
124,111,140,184,2015-12-20 14:02:10,2015-12-20 14:13:21,20153720013744-969,4,31.22503725782414
65,144,17,67,2015-12-20 22:40:03,2015-12-20 22:53:04,20155320095303-993,4,36.23047375160051
64,25,62,13,2015-12-20 22:29:44,2015-12-20 22:31:21,20155920095929-490,1,31.175257731958762
64,25,115,167,2015-12-21 04:16:01,2015-12-21 04:38:08,20154521034502-964,2,33.36850037678975
138,181,128,175,2015-12-21 07:42:49,2015-12-21 07:44:22,20153221063237-461,2P,37.16129032258064
104,32,183,87,2015-12-21 11:23:49,2015-12-21 11:42:29,20150521100557-811,2,37.41428571428571
104,32,183,87,2015-12-21 10:59:16,2015-12-21 11:21:49,20154721104733-353,2,30.97117516629711
138,181,128,175,2015-12-21 14:02:20,2015-12-21 14:03:51,20153621113627-482,2P,37.97802197802198
138,181,128,175,2015-12-21 12:19:30,2015-12-21 12:20:54,20153721113745-20,2P,41.14285714285714
138,181,128,175,2015-12-21 15:20:29,2015-12-21 15:22:18,20151921011955-232,2P,31.706422018348622
183,87,140,184,2015-12-21 17:45:36,2015-12-21 18:07:14,20154521054536-554,2,31.285053929121723
124,111,140,184,2015-12-22 02:42:45,2015-12-22 02:51:38,20152322022322-987,2,39.309568480300186
65,144,17,67,2015-12-22 08:22:06,2015-12-22 08:35:27,20150222080201-647,2,35.32584269662921
138,181,128,175,2015-12-22 15:40:41,2015-12-22 15:42:16,20150222120240-889,2P,36.37894736842105
64,25,115,167,2015-12-22 13:26:22,2015-12-22 13:45:35,20153422123448-833,2,38.40416305290546
65,144,115,167,2015-12-22 13:02:24,2015-12-22 13:17:48,20154822124852-312,1,33.42857142857143
65,144,115,167,2015-12-22 22:02:58,2015-12-22 22:17:18,20155022095026-825,5,35.91627906976744
138,181,128,175,2015-12-23 13:02:51,2015-12-23 13:04:32,20155323085324-552,2P,34.21782178217822
124,111,140,184,2015-12-23 13:03:53,2015-12-23 13:14:24,20154723114723-82,2,33.204437400950866
138,181,128,175,2015-12-23 13:30:24,2015-12-23 13:32:01,20152223122243-678,2P,35.628865979381445
138,181,128,175,2015-12-23 15:48:47,2015-12-23 15:50:20,20151023011019-241,2P,37.16129032258064
65,144,17,67,2015-12-23 14:12:09,2015-12-23 14:26:04,20152123012156-892,3,33.8874251497006
65,144,17,67,2015-12-23 22:11:11,2015-12-23 22:24:43,20155023095053-401,3,34.847290640394085
183,87,140,184,2015-12-23 22:53:14,2015-12-23 23:13:08,20155323105314-852,2,34.01005025125628
116,151,115,167,2015-12-24 04:23:18,2015-12-24 04:25:36,20152824032830-251,4,26.608695652173914
150,177,140,184,2015-12-24 09:28:14,2015-12-24 09:30:19,20155924085921-523,2,39.74399999999999
65,144,17,67,2015-12-24 13:53:15,2015-12-24 14:07:24,20153724013715-465,2,33.328621908127204
138,181,128,175,2015-12-24 17:00:30,2015-12-24 17:01:54,20150724020753-165,2P,41.14285714285714
69,98,62,13,2015-12-24 21:11:47,2015-12-24 21:26:19,20154824084838-810,1,31.211009174311926
65,144,115,167,2015-12-25 00:08:16,2015-12-25 00:21:46,20155624115626-121,1,38.13333333333333
138,181,128,175,2015-12-25 15:03:53,2015-12-25 15:05:28,20150825120854-277,2P,36.37894736842105
64,25,115,167,2015-12-25 14:44:45,2015-12-25 15:07:09,20155825125841-294,3,32.94642857142857
138,181,128,175,2015-12-25 15:43:11,2015-12-25 15:44:45,20150225010255-927,2P,36.76595744680851
138,181,128,175,2015-12-25 21:38:04,2015-12-25 21:39:35,20151825021809-902,2P,37.97802197802198
104,32,183,87,2015-12-25 15:41:15,2015-12-25 16:00:29,20150225030241-455,3,36.31195840554592
104,32,183,87,2015-12-25 16:12:00,2015-12-25 16:30:54,20154425034411-890,6,36.95238095238095
183,87,140,184,2015-12-25 16:25:30,2015-12-25 16:45:14,20152525042530-85,1,34.29729729729729
183,87,140,184,2015-12-25 20:53:00,2015-12-25 21:15:38,20155325085300-934,2,29.902798232695137
65,144,17,67,2015-12-25 22:34:18,2015-12-25 22:47:36,20151925101914-161,1,35.45864661654135
69,98,62,13,2015-12-26 05:52:58,2015-12-26 06:05:14,20153326053324-797,2,36.97826086956521
138,181,128,175,2015-12-26 09:32:50,2015-12-26 09:34:15,20153526073545-913,2P,40.65882352941176
65,144,115,167,2015-12-26 08:17:57,2015-12-26 08:31:09,20150626080624-430,5,39.0
65,144,17,67,2015-12-26 12:12:14,2015-12-26 12:25:28,20152226112253-35,1,35.63727959697733
138,181,128,175,2015-12-26 14:23:40,2015-12-26 14:25:29,20152426112411-28,2P,31.706422018348622
64,25,62,13,2015-12-26 13:47:35,2015-12-26 13:49:19,20155126125144-977,3,29.076923076923077
65,144,17,67,2015-12-26 14:55:12,2015-12-26 15:07:01,20153726023729-671,3,39.90973201692524
138,181,128,175,2015-12-27 00:53:58,2015-12-27 00:55:36,20153326053354-839,2P,35.26530612244898
65,144,115,167,2015-12-27 07:44:51,2015-12-27 07:59:37,20153127073156-226,5,34.862302483069975
104,32,183,87,2015-12-27 08:05:34,2015-12-27 08:24:00,20153827073826-547,1,37.8878842676311
138,181,128,175,2015-12-27 09:50:02,2015-12-27 09:51:26,20155327075348-763,2P,41.14285714285714
64,25,115,167,2015-12-27 11:58:02,2015-12-27 12:21:10,20152527102554-683,2,31.90201729106628
138,181,128,175,2015-12-27 18:53:59,2015-12-27 18:55:41,20150227040216-933,2P,33.88235294117647
69,98,62,13,2015-12-27 17:59:31,2015-12-27 18:11:37,20154027054016-842,6,37.48760330578512
124,111,140,184,2015-12-29 13:07:57,2015-12-29 13:17:24,20151828111836-799,1,36.95238095238095
138,181,128,175,2015-12-28 13:37:16,2015-12-28 13:38:51,20150628120615-416,2P,36.37894736842105
65,144,17,67,2015-12-28 13:42:51,2015-12-28 13:57:37,20152628012607-30,1,31.936794582392775
65,144,115,167,2015-12-28 13:41:02,2015-12-28 13:56:28,20152728012732-411,3,33.35637149028078
138,181,128,175,2015-12-28 17:36:27,2015-12-28 17:38:08,20152128022142-203,2P,34.21782178217822
138,181,128,175,2015-12-28 19:03:16,2015-12-28 19:05:01,20151728041726-55,2P,32.91428571428571
65,144,17,67,2015-12-28 17:39:07,2015-12-28 17:53:45,20154428044434-0,2,32.22779043280182
64,25,62,13,2015-12-28 18:34:51,2015-12-28 18:36:16,20150728060701-371,4,35.576470588235296
65,144,17,67,2015-12-29 05:51:34,2015-12-29 06:04:59,20150129050133-736,5,35.15031055900621
124,111,140,184,2015-12-29 08:13:02,2015-12-29 08:23:06,20153129073140-18,3,34.6887417218543
65,144,115,167,2015-12-29 09:18:36,2015-12-29 09:35:55,20150329090328-682,1,29.728585178055823
62,13,115,167,2015-12-29 11:38:40,2015-12-29 12:03:44,20153829113840-796,2,31.164893617021274
138,181,128,175,2015-12-29 17:30:06,2015-12-29 17:31:50,20154529124514-914,2P,33.23076923076923
69,98,62,13,2015-12-29 22:23:11,2015-12-29 22:36:16,20150229100219-140,1,34.67006369426751
65,144,17,67,2015-12-29 23:10:16,2015-12-29 23:22:13,20152529102538-290,2,39.46443514644351
138,181,128,175,2015-12-30 09:10:34,2015-12-30 09:11:57,20155230075217-364,2P,41.63855421686747
65,144,115,167,2015-12-30 12:09:05,2015-12-30 12:22:57,20150530080559-914,3,37.125
64,25,115,167,2015-12-30 09:44:44,2015-12-30 10:04:27,20151730091712-79,2,37.43026204564666
115,167,62,13,2015-12-30 09:43:35,2015-12-30 10:04:36,20154330094335-317,3,37.17049960348929
138,181,128,175,2015-12-30 11:26:15,2015-12-30 11:27:41,20154930094929-347,2P,40.1860465116279
104,32,183,87,2015-12-30 11:03:51,2015-12-30 11:26:34,20151830101821-342,1,30.74394717534849
62,13,115,167,2015-12-30 10:22:36,2015-12-30 10:46:49,20152230102236-33,2,32.25877494838266
138,181,128,175,2015-12-30 14:32:46,2015-12-30 14:34:18,20155130115150-842,2P,37.565217391304344
64,25,115,167,2015-12-30 17:46:13,2015-12-30 18:08:41,20151430051448-37,4,32.84866468842729
65,144,17,67,2015-12-31 01:52:21,2015-12-31 02:04:40,20150731010755-264,1,38.28958051420839
104,32,183,87,2015-12-31 03:21:06,2015-12-31 03:42:27,20153831023819-817,1,32.711943793911004
65,144,17,67,2015-12-31 04:03:23,2015-12-31 04:17:33,20151031031036-320,2,33.28941176470588
65,144,115,167,2015-12-31 12:12:46,2015-12-31 12:26:41,20151331071341-673,3,36.99161676646707
138,181,128,175,2015-12-31 16:45:14,2015-12-31 16:46:38,20155431025403-99,2P,41.14285714285714
138,181,128,175,2015-12-31 20:30:24,2015-12-31 20:31:48,20154431054410-595,2P,41.14285714285714
64,25,62,13,2015-12-31 20:42:49,2015-12-31 20:44:21,20151231081230-646,1,32.869565217391305
138,181,128,175,2016-01-01 08:32:39,2016-01-01 08:34:21,20160301060327-227,2P,33.88235294117647
138,181,128,175,2016-01-01 12:10:25,2016-01-01 12:12:08,20164501094534-310,2P,33.55339805825243
115,167,62,13,2016-01-01 11:06:35,2016-01-01 11:26:15,20160601110635-41,1,39.722033898305085
115,167,62,13,2016-01-01 11:54:21,2016-01-01 12:17:19,20165401115421-882,4,34.0145137880987
69,98,62,13,2016-01-01 15:58:20,2016-01-01 16:12:04,20163601033627-516,3,33.02912621359223
138,181,128,175,2016-01-01 18:12:34,2016-01-01 18:14:00,20164501044528-874,2P,40.1860465116279
104,32,183,87,2016-01-01 18:04:49,2016-01-01 18:24:57,20165001045011-995,3,34.6887417218543
64,25,62,13,2016-01-02 02:34:55,2016-01-02 02:36:28,20160402020426-173,4,32.516129032258064
65,144,17,67,2016-01-02 06:47:14,2016-01-02 07:01:25,20163102063109-648,4,33.2502937720329
138,181,128,175,2016-01-02 12:55:23,2016-01-02 12:57:03,20163702093746-341,2P,34.56
64,25,115,167,2016-01-02 10:33:36,2016-01-02 10:54:46,20160402100400-814,1,34.86614173228346
150,177,183,87,2016-01-02 17:23:44,2016-01-02 17:46:27,20164602044614-432,3,30.58547322083639
104,32,183,87,2016-01-03 02:16:15,2016-01-03 02:35:17,20163803013806-300,3,36.69352014010507
65,144,17,67,2016-01-03 12:19:59,2016-01-03 12:33:05,20160603110609-981,3,36.0
69,98,62,13,2016-01-03 12:56:20,2016-01-03 13:10:10,20163403123418-991,1,32.79036144578313
138,181,128,175,2016-01-03 15:07:45,2016-01-03 15:09:10,20160403010440-830,2P,40.65882352941176
138,181,128,175,2016-01-03 18:39:02,2016-01-03 18:40:45,20164703014720-366,2P,33.55339805825243
138,181,128,175,2016-01-03 20:28:04,2016-01-03 20:29:38,20164803054847-865,2P,36.76595744680851
65,144,17,67,2016-01-03 19:21:40,2016-01-03 19:34:42,20163303063303-867,3,36.18414322250639
138,181,128,175,2016-01-04 10:30:05,2016-01-04 10:31:48,20162904062909-931,2P,33.55339805825243
138,181,128,175,2016-01-04 08:29:33,2016-01-04 08:30:57,20160404070433-339,2P,41.14285714285714
138,181,128,175,2016-01-04 14:52:02,2016-01-04 14:53:36,20162204112241-562,2P,36.76595744680851
64,25,115,167,2016-01-04 14:39:24,2016-01-04 15:02:04,20163204013256-351,3,32.55882352941176
138,181,128,175,2016-01-04 21:56:44,2016-01-04 21:58:11,20160004020014-584,2P,39.724137931034484
183,87,140,184,2016-01-04 14:23:38,2016-01-04 14:42:46,20162304022338-593,2,35.37282229965157
65,144,115,167,2016-01-04 21:01:59,2016-01-04 21:18:02,20164704084757-966,2,32.074766355140184
64,25,115,167,2016-01-04 22:33:13,2016-01-04 22:51:39,20160704100725-625,1,40.03616636528029
183,87,140,184,2016-01-05 00:13:34,2016-01-05 00:31:31,20161305121334-791,6,37.70473537604456
69,98,62,13,2016-01-05 11:56:24,2016-01-05 12:09:20,20162305112334-480,2,35.072164948453604
65,144,17,67,2016-01-05 14:05:36,2016-01-05 14:20:27,20161005011006-190,1,31.757575757575754
138,181,128,175,2016-01-05 16:56:47,2016-01-05 16:58:24,20165905015918-499,2P,35.628865979381445
124,111,140,184,2016-01-05 19:07:17,2016-01-05 19:18:28,20164205064253-457,2,31.22503725782414
138,181,128,175,2016-01-06 15:38:16,2016-01-06 15:40:00,20164106064104-865,2P,33.23076923076923
138,181,128,175,2016-01-06 10:35:47,2016-01-06 10:37:12,20164306064314-526,2P,40.65882352941176
65,144,17,67,2016-01-06 08:34:35,2016-01-06 08:47:35,20164606074605-115,1,36.276923076923076
52,41,17,67,2016-01-07 14:06:51,2016-01-07 14:22:57,20160506090520-274,2,35.5527950310559
65,144,17,67,2016-01-06 10:46:16,2016-01-06 10:58:16,20160206100259-615,4,39.3
138,181,128,175,2016-01-06 14:31:30,2016-01-06 14:32:58,20161506101508-560,2P,39.272727272727266
115,167,62,13,2016-01-06 15:15:06,2016-01-06 15:36:55,20161506031506-978,2,35.80748663101604
183,87,140,184,2016-01-06 18:12:44,2016-01-06 18:30:41,20161206061244-472,2,37.70473537604456
115,167,62,13,2016-01-06 22:16:14,2016-01-06 22:41:26,20161606101614-15,4,31.0
64,25,62,13,2016-01-07 05:52:59,2016-01-07 05:54:41,20162107052119-922,4,29.647058823529413
138,181,128,175,2016-01-07 16:10:49,2016-01-07 16:12:29,20160807080846-187,2P,34.56
138,181,128,175,2016-01-07 17:01:05,2016-01-07 17:02:28,20161207081229-627,2P,41.63855421686747
65,144,115,167,2016-01-07 15:21:03,2016-01-07 15:35:31,20162607022617-993,2,35.585253456221196
138,181,128,175,2016-01-07 19:13:08,2016-01-07 19:14:51,20162507042519-225,2P,33.55339805825243
124,111,140,184,2016-01-07 23:53:23,2016-01-08 00:02:50,20161407111441-721,1,36.95238095238095
62,13,115,167,2016-01-07 23:17:29,2016-01-07 23:42:57,20161707111729-466,5,30.675392670157066
65,144,115,167,2016-01-08 06:50:24,2016-01-08 07:04:25,20163808063808-786,2,36.72770511296076
124,111,140,184,2016-01-08 07:28:54,2016-01-08 07:37:47,20164308064308-869,4,39.309568480300186
138,181,128,175,2016-01-08 08:15:40,2016-01-08 08:17:22,20165908065929-592,2P,33.88235294117647
138,181,128,175,2016-01-08 11:58:19,2016-01-08 12:00:08,20160508090514-384,2P,31.706422018348622
65,144,115,167,2016-01-14 22:39:04,2016-01-14 22:53:12,20163708103702-555,2,36.424528301886795
138,181,128,175,2016-01-08 15:14:15,2016-01-08 15:16:00,20163308123350-465,2P,32.91428571428571
64,25,115,167,2016-01-08 15:47:30,2016-01-08 16:05:45,20162008032035-93,1,40.43835616438356
65,144,17,67,2016-01-08 17:32:01,2016-01-08 17:47:14,20163708043702-671,1,30.99233296823658
65,144,17,67,2016-01-08 21:58:21,2016-01-08 22:13:20,20164108094121-831,1,31.47497219132369
124,111,140,184,2016-01-09 05:30:37,2016-01-09 05:40:21,20164009044032-666,6,35.87671232876712
65,144,17,67,2016-01-09 07:19:50,2016-01-09 07:31:45,20160609070620-50,6,39.57482517482517
124,111,140,184,2016-01-09 08:25:27,2016-01-09 08:34:52,20163709073701-636,1,37.08318584070796
138,181,128,175,2016-01-09 11:48:39,2016-01-09 11:50:13,20161509081549-225,2P,36.76595744680851
138,181,128,175,2016-01-09 12:14:32,2016-01-09 12:16:07,20161709081739-74,2P,36.37894736842105
138,181,128,175,2016-01-09 17:09:55,2016-01-09 17:11:28,20160709090729-590,2P,37.16129032258064
64,25,115,167,2016-01-09 14:25:47,2016-01-09 14:47:54,20165209125235-294,1,33.36850037678975
138,181,128,175,2016-01-09 20:16:47,2016-01-09 20:18:33,20165809035816-919,2P,32.60377358490566
65,144,115,167,2016-01-09 21:22:47,2016-01-09 21:36:46,20161009091032-139,1,36.81525625744935
104,32,183,87,2016-01-10 00:54:54,2016-01-10 01:13:14,20161810121809-935,4,38.09454545454545
138,181,128,175,2016-01-10 08:51:40,2016-01-10 08:53:12,20161410071459-955,2P,37.565217391304344
138,181,128,175,2016-01-10 09:32:48,2016-01-10 09:34:20,20165210085237-153,2P,37.565217391304344
124,111,140,184,2016-01-10 11:18:46,2016-01-10 11:28:57,20165610105632-536,3,34.29132569558101
62,13,115,167,2016-01-10 11:38:35,2016-01-10 11:58:12,20163810113835-481,5,39.82327952421411
138,181,128,175,2016-01-10 17:14:26,2016-01-10 17:16:09,20165110125115-153,2P,33.55339805825243
64,25,115,167,2016-01-10 16:15:02,2016-01-10 16:38:48,20160610030651-843,2,31.05189340813464
138,181,128,175,2016-01-10 19:35:35,2016-01-10 19:36:59,20160910050957-271,2P,41.14285714285714
62,13,115,167,2016-01-10 20:39:41,2016-01-10 21:01:10,20163910083941-608,2,36.363072148952675
65,144,17,67,2016-01-11 01:05:27,2016-01-11 01:19:31,20164911124933-761,4,33.5260663507109
104,32,183,87,2016-01-11 10:42:07,2016-01-11 11:04:13,20165711095753-305,3,31.601809954751126
138,181,128,175,2016-01-11 12:41:23,2016-01-11 12:42:49,20165811095828-959,2P,40.1860465116279
65,144,17,67,2016-01-11 13:49:59,2016-01-11 14:04:51,20165611125620-329,6,31.721973094170398
65,144,115,167,2016-01-11 16:20:09,2016-01-11 16:36:18,20164811024821-270,1,31.876160990712076
104,32,183,87,2016-01-11 15:16:14,2016-01-11 15:38:58,20160411030426-791,3,30.72140762463343
124,111,140,184,2016-01-12 01:55:54,2016-01-12 02:04:45,20161912011943-12,6,39.45762711864407
138,181,128,175,2016-01-12 08:42:28,2016-01-12 08:44:12,20160812070829-287,2P,33.23076923076923
150,177,140,184,2016-01-12 12:00:02,2016-01-12 12:02:30,20162012092036-487,3,33.567567567567565
138,181,128,175,2016-01-12 16:12:49,2016-01-12 16:14:26,20163112023103-209,2P,35.628865979381445
104,32,183,87,2016-01-12 15:49:49,2016-01-12 16:09:26,20163912033939-360,1,35.60237892948173
138,181,128,175,2016-01-12 21:47:57,2016-01-12 21:49:23,20161312051308-262,2P,40.1860465116279
65,144,115,167,2016-01-12 19:28:59,2016-01-12 19:44:54,20161512071503-37,6,32.3434554973822
65,144,17,67,2016-01-12 21:31:49,2016-01-12 21:45:31,20161112091116-745,4,34.42335766423358
69,98,62,13,2016-01-13 01:43:01,2016-01-13 01:56:09,20162213012206-582,4,34.53807106598985
138,181,128,175,2016-01-13 08:59:20,2016-01-13 09:00:57,20163913063905-830,2P,35.628865979381445
65,144,17,67,2016-01-13 09:44:07,2016-01-13 09:57:33,20165513085542-707,5,35.106699751861036
138,181,128,175,2016-01-13 12:28:56,2016-01-13 12:30:41,20164213104205-795,2P,32.91428571428571
136,137,140,184,2016-01-13 13:27:06,2016-01-13 13:34:21,20161713121715-174,1,30.28965517241379
138,181,128,175,2016-01-13 22:31:18,2016-01-13 22:32:49,20163513023515-187,2P,37.97802197802198
138,181,128,175,2016-01-13 17:12:27,2016-01-13 17:14:11,20165713025752-457,2P,33.23076923076923
104,32,183,87,2016-01-13 18:53:53,2016-01-13 19:14:09,20162413062400-914,5,34.46052631578947
